"kommunenummer","iKomNr","KomNavn","iKomNr2023","txtFylke","intercept","slope","ImpAreaKm2_2000","ImpAreaKm2_2001","ImpAreaKm2_2002","ImpAreaKm2_2003","ImpAreaKm2_2004","ImpAreaKm2_2005","ImpAreaKm2_2006","ImpAreaKm2_2007","ImpAreaKm2_2008","ImpAreaKm2_2009","ImpAreaKm2_2010","ImpAreaKm2_2011","ImpAreaKm2_2012","ImpAreaKm2_2013","ImpAreaKm2_2014","ImpAreaKm2_2015","ImpAreaKm2_2016","ImpAreaKm2_2017","ImpAreaKm2_2018","ImpAreaKm2_2019","ImpAreaKm2_2020","ImpAreaKm2_2021","ImpAreaKm2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050","SHAPE_Length","SHAPE_Area","intercept2","slope2","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022"
"3320",3320,"Flå",3039,"30",-11391.5039525692,6.04150197628458,0.585,0.6021,0.6255,0.6561,0.621,0.6174,0.6138,0.6984,0.666,0.684,0.7254,0.7281,0.738,0.7488,0.7749,0.7011,0.7389,0.6678,0.6705,0.6642,0.6534,0.7137,0.7956,0.747409090909091,0.752846442687747,0.758283794466403,0.76372114624506,0.769158498023716,0.774595849802371,0.780033201581027,0.785470553359684,0.79090790513834,0.796345256916996,0.801782608695653,0.807219960474308,0.812657312252964,0.81809466403162,0.823532015810277,0.828969367588933,0.834406719367588,0.839844071146246,0.845281422924901,0.850718774703557,0.856156126482214,0.86159347826087,0.867030830039525,0.872468181818181,0.877905533596838,0.883342885375494,0.88878023715415,0.894217588932807,134841.428656563,705294145.216558,-10.2523535573123,0.00543735177865614,0.622349999999997,0.627787351778654,0.63322470355731,0.638662055335967,0.644099407114622,0.649536758893278,0.654974110671935,0.660411462450591,0.665848814229246,0.671286166007903,0.676723517786559,0.682160869565216,0.687598221343871,0.693035573122527,0.698472924901184,0.70391027667984,0.709347628458497,0.714784980237152,0.720222332015808,0.725659683794465,0.731097035573121,0.736534387351776,0.741971739130433
"1865",1865,"Vågan",1865,"18",10652.0247035573,-4.75395256916996,0.8766,0.9126,0.8577,1.0512,0.9558,0.9198,0.963,1.1304,1.1754,1.1007,1.1097,1.0863,1.1331,1.0917,1.1124,1.0107,0.9477,0.9054,0.8136,1.0206,0.873,0.7209,0.8325,0.931300790513834,0.927022233201583,0.922743675889329,0.918465118577076,0.914186561264823,0.909908003952571,0.905629446640317,0.901350889328065,0.897072332015811,0.892793774703559,0.888515217391305,0.884236660079052,0.8799581027668,0.875679545454547,0.871400988142293,0.86712243083004,0.862843873517788,0.858565316205535,0.854286758893281,0.850008201581029,0.845729644268776,0.841451086956523,0.837172529644269,0.832893972332017,0.828615415019764,0.824336857707511,0.820058300395258,0.815779743083004,1085972.20944979,478802112.123291,9.58682223320204,-0.00427855731225319,1.02970760869566,1.0254290513834,1.02115049407115,1.0168719367589,1.01259337944664,1.00831482213439,1.00403626482214,0.999757707509884,0.995479150197632,0.991200592885379,0.986922035573125,0.982643478260872,0.97836492094862,0.974086363636365,0.969807806324113,0.96552924901186,0.961250691699606,0.956972134387353,0.952693577075099,0.948415019762846,0.944136462450594,0.939857905138339,0.935579347826087
"5616",5616,"Hasvik",5433,"54",6598.51383399209,-3.17786561264822,0.2151,0.2529,0.2223,0.2304,0.2286,0.1998,0.1926,0.1764,0.1746,0.1692,0.1728,0.1854,0.1782,0.1647,0.1737,0.1782,0.1773,0.1539,0.1467,0.1368,0.2178,0.1863,0.1683,0.15272252964427,0.149862450592885,0.147002371541502,0.144142292490119,0.141282213438736,0.138422134387352,0.135562055335969,0.132701976284585,0.129841897233202,0.126981818181819,0.124121739130435,0.121261660079052,0.118401581027668,0.115541501976285,0.112681422924901,0.109821343873518,0.106961264822135,0.104101185770752,0.101241106719368,0.0983810276679843,0.0955209486166011,0.0926608695652179,0.0898007905138346,0.0869407114624506,0.0840806324110674,0.0812205533596842,0.0783604743083009,0.0755003952569177,602662.700190554,556193950.379767,5.93866245059297,-0.00286007905138344,0.218504347826088,0.215644268774705,0.212784189723322,0.209924110671938,0.207064031620555,0.204203952569172,0.201343873517787,0.198483794466404,0.195623715415021,0.192763636363638,0.189903557312254,0.187043478260871,0.184183399209488,0.181323320158103,0.17846324110672,0.175603162055337,0.172743083003954,0.16988300395257,0.167022924901187,0.164162845849803,0.161302766798419,0.158442687747036,0.155582608695653
"1859",1859,"Flakstad",1859,"18",-3673.28260869565,1.93478260869565,0.1638,0.1764,0.1638,0.216,0.1881,0.1737,0.1584,0.1935,0.1827,0.1764,0.1926,0.1935,0.2331,0.2124,0.2241,0.2115,0.2331,0.2142,0.1917,0.2331,0.1989,0.1737,0.1989,0.216704347826087,0.218445652173913,0.220186956521739,0.221928260869565,0.223669565217391,0.225410869565217,0.227152173913043,0.22889347826087,0.230634782608696,0.232376086956522,0.234117391304348,0.235858695652174,0.2376,0.239341304347826,0.241082608695652,0.242823913043478,0.244565217391304,0.246306521739131,0.248047826086957,0.249789130434783,0.251530434782609,0.253271739130435,0.255013043478261,0.256754347826087,0.258495652173913,0.260236956521739,0.261978260869565,0.263719565217391,298454.755561467,178327368.936982,-3.3059543478261,0.00174130434782609,0.176654347826086,0.178395652173912,0.180136956521738,0.181878260869564,0.18361956521739,0.185360869565216,0.187102173913043,0.188843478260869,0.190584782608695,0.192326086956521,0.194067391304347,0.195808695652173,0.197549999999999,0.199291304347825,0.201032608695651,0.202773913043477,0.204515217391304,0.20625652173913,0.207997826086956,0.209739130434782,0.211480434782608,0.213221739130434,0.21496304347826
"3105",3105,"Sarpsborg",3003,"30",-468158.96541502,244.935770750988,19.8981,19.4661,19.7145,20.0817,20.4561,20.5209,21.105,19.8981,21.3993,21.933,22.2309,21.8124,22.1787,22.4685,22.5765,23.0364,23.1795,24.5664,24.3693,23.7789,23.7141,23.3037,23.5341,24.6114889328063,24.8319311264822,25.0523733201581,25.272815513834,25.4932577075099,25.7136999011858,25.9341420948617,26.1545842885376,26.3750264822135,26.5954686758893,26.8159108695652,27.0363530632411,27.256795256917,27.4772374505929,27.6976796442688,27.9181218379447,28.1385640316206,28.3590062252964,28.5794484189724,28.7998906126482,29.0203328063241,29.240775,29.4612171936759,29.6816593873518,29.9021015810277,30.1225437747036,30.3429859683794,30.5634281620553,190537.671120522,405755814.777106,-421.343068873524,0.220442193675892,19.5413184782608,19.7617606719367,19.9822028656126,20.2026450592884,20.4230872529644,20.6435294466402,20.8639716403162,21.084413833992,21.3048560276679,21.5252982213438,21.7457404150197,21.9661826086956,22.1866248023715,22.4070669960474,22.6275091897233,22.8479513833992,23.0683935770751,23.2888357707509,23.5092779644269,23.7297201581027,23.9501623517787,24.1706045454545,24.3910467391304
"1525",1525,"Stranda",1525,"15",10636.8132411067,-3.78359683794466,2.439,2.5173,2.6964,2.8539,2.8647,2.8755,2.7513,2.9556,2.6505,2.8935,2.9358,3.0708,2.7027,2.6829,2.5767,2.5812,2.574,2.682,2.6955,2.763,2.6667,2.601,2.6496,2.6843371541502,2.68093191699605,2.6775266798419,2.67412144268775,2.6707162055336,2.66731096837945,2.6639057312253,2.66050049407115,2.65709525691699,2.65369001976284,2.65028478260869,2.64687954545454,2.64347430830039,2.64006907114624,2.63666383399209,2.63325859683794,2.62985335968379,2.62644812252964,2.62304288537549,2.61963764822134,2.61623241106719,2.61282717391304,2.60942193675889,2.60601669960474,2.60261146245059,2.59920622529644,2.59580098814229,2.59239575098814,278224.401751469,868877583.957419,9.57313191699688,-0.00340523715415061,2.76265760869566,2.75925237154151,2.75584713438736,2.75244189723321,2.74903666007905,2.7456314229249,2.74222618577075,2.7388209486166,2.73541571146245,2.7320104743083,2.72860523715415,2.7252,2.72179476284585,2.7183895256917,2.71498428853755,2.7115790513834,2.70817381422925,2.7047685770751,2.70136333992095,2.69795810276679,2.69455286561264,2.69114762845849,2.68774239130434
"5534",5534,"Karlsøy",5423,"54",-10513.516798419,6.69268774703557,2.3103,2.4822,2.7477,2.7549,2.6154,2.7693,2.7819,2.6712,2.4093,2.6019,2.655,2.7171,2.5623,2.6631,2.673,2.6991,2.5965,2.646,2.5965,2.8638,2.9304,2.7873,2.4372,2.72321146245059,2.72923488142293,2.73525830039526,2.74128171936759,2.74730513833992,2.75332855731225,2.75935197628459,2.76537539525692,2.77139881422925,2.77742223320158,2.78344565217391,2.78946907114625,2.79549249011858,2.80151590909091,2.80753932806324,2.81356274703557,2.81958616600791,2.82560958498024,2.83163300395257,2.8376564229249,2.84367984189723,2.84970326086957,2.8557266798419,2.86175009881423,2.86777351778656,2.87379693675889,2.87982035573123,2.88584377470356,1078268.3219105,1091458421.33821,-9.46216511857654,0.00602341897233175,2.58467282608696,2.59069624505929,2.59671966403162,2.60274308300395,2.60876650197629,2.61478992094862,2.62081333992095,2.62683675889328,2.63286017786561,2.63888359683794,2.64490701581028,2.65093043478261,2.65695385375494,2.66297727272727,2.6690006916996,2.67502411067193,2.68104752964427,2.6870709486166,2.69309436758893,2.69911778656126,2.70514120553359,2.71116462450592,2.71718804347826
"3218",3218,"Ås",3021,"30",-203639.889328063,104.664031620553,5.0274,5.2731,5.184,5.2272,5.5044,5.7564,5.9391,5.7915,5.7699,6.21,6.2001,6.2181,5.904,6.0201,6.2451,6.5934,6.5871,7.0281,7.0443,6.9849,7.1415,7.128,6.7995,7.2859019762846,7.38009960474309,7.47429723320158,7.5684948616601,7.66269249011859,7.75689011857708,7.85108774703557,7.94528537549408,8.03948300395258,8.13368063241107,8.22787826086958,8.32207588932807,8.41627351778656,8.51047114624505,8.60466877470357,8.69886640316206,8.79306403162055,8.88726166007907,8.98145928853756,9.07565691699605,9.16985454545457,9.26405217391305,9.35824980237154,9.45244743083004,9.54664505928855,9.64084268774704,9.73504031620553,9.82923794466405,81108.6348935598,102740224.096838,-183.275900395259,0.0941976284584991,5.11935652173909,5.21355415019758,5.30775177865607,5.40194940711459,5.49614703557307,5.59034466403159,5.68454229249008,5.77873992094857,5.87293754940708,5.96713517786557,6.06133280632406,6.15553043478258,6.24972806324107,6.34392569169958,6.43812332015807,6.53232094861656,6.62651857707507,6.72071620553356,6.81491383399208,6.90911146245057,7.00330909090906,7.09750671936757,7.19170434782606
"3411",3411,"Ringsaker",3411,"34",-324555.906126482,166.682806324111,8.8695,8.9694,8.3133,8.0838,8.3259,8.5959,8.6094,8.7975,8.8803,9.3168,8.6976,9.1566,9.4968,9.5949,9.9099,9.7074,9.7974,10.4913,10.836,11.3607,11.6541,11.5272,11.3229,11.3790699604742,11.529084486166,11.6790990118577,11.8291135375494,11.979128063241,12.1291425889327,12.2791571146245,12.4291716403162,12.5791861660079,12.7292006916995,12.8792152173913,13.029229743083,13.1792442687747,13.3292587944663,13.479273320158,13.6292878458498,13.7793023715415,13.9293168972331,14.0793314229248,14.2293459486166,14.3793604743083,14.5293749999999,14.6793895256916,14.8294040513834,14.9794185770751,15.1294331027668,15.2794476284584,15.4294621541501,185855.219048018,1280648757.93723,-292.10031551384,0.150014525691702,7.92873586956517,8.07875039525686,8.22876492094855,8.37877944664029,8.52879397233198,8.67880849802367,8.82882302371536,8.9788375494071,9.12885207509879,9.27886660079048,9.42888112648217,9.57889565217391,9.7289101778656,9.87892470355729,10.028939229249,10.1789537549407,10.3289682806324,10.4789828063241,10.6289973320158,10.7790118577075,10.9290263833992,11.0790409090909,11.2290554347826
"4227",4227,"Kvinesdal",4227,"42",-51131.3636363636,26.4703557312253,1.584,1.6704,1.6767,1.7037,1.6497,1.6983,1.7478,1.8405,1.8423,1.8693,1.9368,1.9026,1.9647,1.9593,1.9575,1.9521,2.0565,2.0673,2.061,2.0979,2.0358,2.0574,2.1492,2.17634940711462,2.20017272727272,2.22399604743083,2.24781936758893,2.27164268774704,2.29546600790514,2.31928932806324,2.34311264822134,2.36693596837944,2.39075928853754,2.41458260869565,2.43840592885375,2.46222924901186,2.48605256916996,2.50987588932806,2.53369920948616,2.55752252964427,2.58134584980237,2.60516916996047,2.62899249011857,2.65281581027668,2.67663913043478,2.70046245059289,2.72428577075099,2.74810909090909,2.77193241106719,2.79575573122529,2.81957905138339,243977.365933636,967593706.315823,-46.0182272727278,0.023823320158103,1.62841304347825,1.65223636363636,1.67605968379446,1.69988300395256,1.72370632411067,1.74752964426877,1.77135296442687,1.79517628458498,1.81899960474308,1.84282292490118,1.86664624505929,1.89046956521739,1.91429288537549,1.93811620553359,1.9619395256917,1.9857628458498,2.0095861660079,2.03340948616601,2.05723280632411,2.08105612648221,2.10487944664031,2.12870276679842,2.15252608695652
"3305",3305,"Ringerike",3007,"30",-250819.196640316,130.352766798419,8.7003,8.7777,9.4851,9.864,9.7074,9.0792,8.9964,9.6336,9.9,10.2114,9.8028,10.2267,10.2789,10.5156,10.8513,10.5372,10.5831,10.9899,11.0358,10.7802,11.2311,11.6361,11.5047,11.5960055335969,11.7133230237154,11.830640513834,11.9479580039526,12.0652754940712,12.1825929841897,12.2999104743083,12.4172279644269,12.5345454545455,12.651862944664,12.7691804347826,12.8864979249012,13.0038154150198,13.1211329051383,13.2384503952569,13.3557678853755,13.4730853754941,13.5904028656127,13.7077203557312,13.8250378458498,13.9423553359684,14.059672826087,14.1769903162055,14.2943078063241,14.4116252964427,14.5289427865613,14.6462602766798,14.7635777667984,261479.037043018,1556673264.11559,-225.737276976287,0.117317490118578,8.89770326086955,9.01502075098813,9.13233824110671,9.24965573122529,9.36697322134387,9.48429071146245,9.60160820158103,9.71892569169961,9.83624318181819,9.95356067193677,10.0708781620554,10.1881956521739,10.3055131422925,10.4228306324111,10.5401481225296,10.6574656126482,10.7747831027668,10.8921005928854,11.009418083004,11.1267355731225,11.2440530632411,11.3613705533597,11.4786880434783
"4611",4611,"Etne",4611,"46",-49734.9555335968,25.8428853754941,1.71,1.7145,1.8135,1.7973,1.7415,1.7766,1.8324,1.9368,1.9593,1.9818,2.1654,2.2122,2.1447,2.0781,2.1402,2.1798,2.1816,2.1357,2.2284,2.1456,2.079,2.1096,2.2023,2.2906814229249,2.31394001976284,2.33719861660079,2.36045721343873,2.38371581027668,2.40697440711462,2.43023300395257,2.45349160079051,2.47675019762845,2.5000087944664,2.52326739130435,2.54652598814229,2.56978458498023,2.59304318181818,2.61630177865613,2.63956037549407,2.66281897233201,2.68607756916996,2.7093361660079,2.73259476284584,2.75585335968379,2.77911195652174,2.80237055335968,2.82562915019762,2.84888774703557,2.87214634387351,2.89540494071146,2.91866353754941,270677.012393186,739096055.252765,-44.7614599802376,0.0232585968379449,1.75573369565216,1.77899229249011,1.80225088932805,1.825509486166,1.84876808300394,1.87202667984189,1.89528527667984,1.91854387351778,1.94180247035573,1.96506106719367,1.98831966403161,2.01157826086956,2.0348368577075,2.05809545454544,2.08135405138339,2.10461264822133,2.12787124505928,2.15112984189722,2.17438843873517,2.19764703557311,2.22090563241106,2.24416422924901,2.26742282608695
"4211",4211,"Gjerstad",4211,"42",-39773.564229249,20.2776679841897,0.5787,0.531,0.6165,0.7839,0.8595,0.8631,0.8856,0.9225,0.8955,0.927,0.9576,0.936,0.9396,0.9504,0.9837,1.0386,1.0521,1.0584,1.0134,0.9855,1.0098,0.9738,1.0377,1.12334229249011,1.14159219367589,1.15984209486166,1.17809199604742,1.1963418972332,1.21459179841897,1.23284169960474,1.25109160079051,1.26934150197628,1.28759140316205,1.30584130434782,1.32409120553359,1.34234110671937,1.36059100790513,1.3788409090909,1.39709081027668,1.41534071146245,1.43359061264822,1.45184051383399,1.47009041501976,1.48834031620553,1.5065902173913,1.52484011857707,1.54309001976284,1.56133992094861,1.57958982213438,1.59783972332016,1.61608962450592,88714.4835948006,322832426.863136,-35.7962078063243,0.0182499011857708,0.703594565217379,0.721844466403148,0.740094367588924,0.758344268774692,0.776594169960461,0.794844071146237,0.813093972332005,0.831343873517774,0.84959377470355,0.867843675889318,0.886093577075087,0.904343478260863,0.922593379446631,0.9408432806324,0.959093181818169,0.977343083003944,0.995592984189713,1.01384288537548,1.03209278656126,1.05034268774703,1.06859258893279,1.08684249011857,1.10509239130434
"4005",4005,"Notodden",3808,"38",-88018.5612648221,46.6324110671937,4.5585,4.6629,4.7097,4.8735,5.0256,5.0985,5.1363,5.1264,5.0931,5.0472,5.0832,4.8969,5.0805,5.3379,5.4414,5.5404,5.4396,5.5521,5.4522,5.3595,5.4756,5.5125,5.7123,5.6869256916996,5.72889486166007,5.77086403162055,5.81283320158103,5.8548023715415,5.89677154150198,5.93874071146246,5.98070988142292,6.0226790513834,6.06464822134387,6.10661739130435,6.14858656126483,6.19055573122529,6.23252490118577,6.27449407114624,6.31646324110672,6.3584324110672,6.40040158102766,6.44237075098814,6.48433992094861,6.52630909090909,6.56827826086957,6.61024743083003,6.65221660079052,6.69418577075098,6.73615494071146,6.77812411067194,6.82009328063241,209997.484544293,985721641.412398,-79.2167051383407,0.0419691699604747,4.72163478260869,4.76360395256916,4.80557312252964,4.8475422924901,4.88951146245059,4.93148063241107,4.97344980237153,5.01541897233201,5.05738814229248,5.09935731225296,5.14132648221343,5.18329565217391,5.22526482213438,5.26723399209486,5.30920316205533,5.35117233201581,5.39314150197629,5.43511067193676,5.47707984189724,5.5190490118577,5.56101818181818,5.60298735177865,5.64495652173913
"3428",3428,"Alvdal",3428,"34",3535.78557312253,-0.993083003952569,1.3608,1.5012,1.4202,1.5831,1.4013,1.4715,1.5183,1.4877,1.3509,1.2096,1.1205,1.1907,1.2933,1.3284,1.3077,1.3311,1.4355,1.2357,1.287,1.323,1.557,1.6011,1.5354,1.37410079051383,1.37320701581028,1.37231324110672,1.37141946640316,1.3705256916996,1.36963191699605,1.36873814229249,1.36784436758893,1.36695059288538,1.36605681818182,1.36516304347826,1.3642692687747,1.36337549407115,1.36248171936759,1.36158794466403,1.36069416996047,1.35980039525692,1.35890662055336,1.3580128458498,1.35711907114625,1.35622529644269,1.35533152173913,1.35443774703557,1.35354397233202,1.35265019762846,1.3517564229249,1.35086264822134,1.34996887351779,168395.440094418,942669640.746961,3.1822070158104,-0.000893774703557373,1.39465760869565,1.3937638339921,1.39287005928854,1.39197628458498,1.39108250988142,1.39018873517787,1.38929496047431,1.38840118577075,1.38750741106719,1.38661363636364,1.38571986166008,1.38482608695652,1.38393231225296,1.38303853754941,1.38214476284585,1.38125098814229,1.38035721343874,1.37946343873518,1.37856966403162,1.37767588932806,1.37678211462451,1.37588833992095,1.37499456521739
"3417",3417,"Grue",3417,"34",-11378.3399209486,6.48221343873518,1.449,1.4976,1.4715,1.4472,1.4868,1.4436,1.5102,1.4382,1.359,1.4832,1.4805,1.4373,1.4148,1.4265,1.4868,1.5147,1.5903,1.4481,1.6308,1.6011,1.5318,1.6497,1.5093,1.56166007905138,1.56749407114625,1.57332806324111,1.57916205533597,1.58499604743083,1.59083003952569,1.59666403162055,1.60249802371541,1.60833201581028,1.61416600790514,1.62,1.62583399209486,1.63166798418972,1.63750197628459,1.64333596837945,1.64916996047431,1.65500395256917,1.66083794466403,1.66667193675889,1.67250592885375,1.67833992094862,1.68417391304348,1.69000790513834,1.6958418972332,1.70167588932806,1.70750988142293,1.71334387351779,1.71917786561265,183322.11515518,836989854.635777,-10.2405059288539,0.00583399209486175,1.42747826086956,1.43331225296442,1.43914624505929,1.44498023715415,1.45081422924901,1.45664822134387,1.46248221343873,1.46831620553359,1.47415019762846,1.47998418972332,1.48581818181818,1.49165217391304,1.4974861660079,1.50332015810277,1.50915415019763,1.51498814229249,1.52082213438735,1.52665612648221,1.53249011857707,1.53832411067193,1.5441581027668,1.54999209486166,1.55582608695652
"4618",4618,"Ullensvang",4618,"46",-251531.507905138,137.017786561265,14.2443,17.4564,19.7748,23.6475,21.4578,23.8194,22.4883,22.7169,20.7216,20.4462,23.6187,25.2495,20.241,24.4107,23.4657,21.5631,20.475,21.8556,21.3318,21.735,22.221,21.1266,22.9662,23.0899268774703,23.2132428853755,23.3365588932806,23.4598749011857,23.5831909090909,23.706506916996,23.8298229249012,23.9531389328063,24.0764549407114,24.1997709486166,24.3230869565217,24.4464029644268,24.569718972332,24.6930349802371,24.8163509881423,24.9396669960474,25.0629830039525,25.1862990118577,25.3096150197629,25.432931027668,25.5562470355731,25.6795630434783,25.8028790513834,25.9261950592885,26.0495110671936,26.1728270750988,26.296143083004,26.4194590909091,459576.599060048,3243694264.32985,-226.378357114614,0.123316007905133,20.2536586956522,20.3769747035573,20.5002907114625,20.6236067193676,20.7469227272727,20.8702387351779,20.993554743083,21.1168707509881,21.2401867588933,21.3635027667984,21.4868187747035,21.6101347826087,21.7334507905138,21.8567667984189,21.980082806324,22.1033988142292,22.2267148221343,22.3500308300395,22.4733468379446,22.5966628458497,22.7199788537549,22.84329486166,22.9666108695651
"4220",4220,"Bygland",4220,"42",-20144.5177865613,10.4584980237154,0.7065,0.7263,0.7074,0.6957,0.7146,0.7326,0.7596,0.8001,0.756,0.8046,0.7623,0.7686,0.7974,0.8235,0.8487,0.846,0.8802,0.8442,0.8469,0.8973,0.8577,0.8892,0.9063,0.911721343873521,0.921133992094866,0.930546640316207,0.939959288537551,0.949371936758895,0.95878458498024,0.968197233201584,0.977609881422928,0.98702252964427,0.996435177865614,1.00584782608696,1.0152604743083,1.02467312252965,1.03408577075099,1.04349841897234,1.05291106719368,1.06232371541502,1.07173636363637,1.08114901185771,1.09056166007905,1.0999743083004,1.10938695652174,1.11879960474308,1.12821225296443,1.13762490118577,1.14703754940712,1.15645019762846,1.16586284584981,213605.834949385,1316453998.7426,-18.1300660079054,0.009412648221344,0.695230434782605,0.704643083003948,0.714055731225294,0.723468379446636,0.732881027667979,0.742293675889325,0.751706324110668,0.761118972332014,0.770531620553356,0.779944268774699,0.789356916996045,0.798769565217388,0.808182213438734,0.817594861660076,0.827007509881419,0.836420158102765,0.845832806324108,0.855245454545454,0.864658102766796,0.874070750988139,0.883483399209485,0.892896047430828,0.902308695652174
