"kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","APOP","ABPC","APOP_t_1_2","ABPC_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","Kyst","iFylke","SSB_Sentralitet","BefUtvSiste10y","SyssUtvSiste10y","Herfindahlsindeksen_omvendt","SSB_Sentr_Kl","Herfindahlsindeksen","rSkog","rDyrketMark","rUrbant","SHAPE_Length","SHAPE_Area","kommunenavn","arealnoytral","arealnoytral_cat"
4020,"Midt-Telemark",3395807.60869562,4680870.65217389,6316405.4347826,9375,10539,12795,1.28506304347827,1.63553478260871,1164,2256,362.219478260866,444.147514201906,493.662011315561,0.533399765727682,0.695161564104252,0.93115591673516,0.378193170075503,468615.864687899,816447.178790371,1058670.22774232,576864.554866391,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.22618340773501,1.11148209892073,0,40,731,10.5,7.5,0.939472354,4,0.060527646,75.8765670202507,9.58919961427194,0.530376084860174,136074.75345206,519502880.963254,"Midt-Telemark",0,"0"
5614,"Loppa",191416.304347827,191416.305347827,191416.306347827,1426,859,1094,0,0,-567,235,134.233032501982,222.836211115049,174.969201414833,-2.27757032999312,0.867408448092055,2.33065260598877,-0.859949157790185,-97021.2074862224,97021.2084862224,46289.6427421325,-46289.6417421325,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.6600698573338,0.785191960226326,1,56,351,-19.4,-17,0.870252452,6,0.129747548,4.31461592808677,0.0417686814871428,0.0111086918848784,491805.401823859,689486189.773144,"Loppa",0,"0"
3416,"Eidskog",2066850,2211828.26086957,2396346.04743083,6409,6032,6129,0.14497826086957,0.18451778656126,-377,97,322.491808394445,366.682403990313,390.984833974683,-0.275187126945675,0.0569911402039436,0.585426752661689,0.22945098777869,-129646.974838785,274625.235708355,36737.389228177,147780.397333083,"Stabil","Stabil","Moderat økning","Liten endring","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","e) Moderat arealvekst","d) Stillstand i utbygd areal",1.13702858319371,1.06627650991677,0,34,691,-4,0.5,0.937890795,4,0.0621092049999999,81.5331282499727,6.41484095629226,0.260778588047908,128474.904582134,640301413.987861,"Eidskog",0,"0"
3403,"Hamar",7521104.34782605,9049147.82608697,10993930.4347826,26545,31999,38063,1.52804347826092,1.94478260869563,5454,6064,283.334124988738,282.794706899808,288.83510061694,0.85299584512919,0.621703278365282,-0.00866161488152217,0.0755096444749803,1543787.0718517,-15743.5935907784,1733646.53733186,211136.071363766,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.998096176770267,1.02135964206456,0,34,873,10.3,8.8,0.957571165,2,0.0424288350000001,51.7054683270168,13.8831105918559,2.65580030205454,140302.971539472,351032828.547063,"Hamar",1,"1"
1515,"Herøy (Møre og Romsdal)",2712502.17391304,2751045.65217391,2800100.98814229,8390,8765,8518,0.0385434782608698,0.0490553359683799,375,-247,323.30180857128,313.867159403755,328.727516804683,0.198952183632795,-0.10203700278314,-0.13452961695305,0.165348528877551,119447.558744629,-80904.08048376,-79337.5505877644,128392.886556145,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.970817827437407,1.04734600914972,1,15,664,-0.1,13.2,0.943187291,5,0.056812709,3.10023580347134,1.372298890564,0.382697437086861,367488.129266873,120118581.769871,"Herøy (Møre og Romsdal)",0,"0"
5029,"Skaun",1514523.91304348,1729780.4347826,2003743.28063241,5843,8360,9947,0.21525652173912,0.27396284584981,2517,1587,259.20313418509,206.911535261077,201.441970506928,1.64157390444026,0.622689885156058,-1.01895817568037,-0.0956327558420011,580224.045747707,-364967.524008587,323883.475725897,-49920.6298760869,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.798260159590997,0.973565684739386,1,50,746,18.2,22.2,0.920287273,4,0.079712727,57.3717314767198,12.6587285889473,0.636892282131413,81474.8863290634,224362136.883551,"Skaun",0,"0"
1840,"Saltdal",4192513.04347826,4398495.65217391,4660655.33596838,4887,4617,4749,0.20598260869565,0.26215968379447,-270,132,857.890944030747,952.67395541995,981.397206984287,-0.258000581132622,0.100725429887571,0.477480568838295,0.106143996527908,-244081.64972969,450064.258425341,127648.217859717,134511.465934754,"Stabil","Stabil","Moderat økning","Liten endring","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","e) Moderat arealvekst","d) Stillstand i utbygd areal",1.11048375326574,1.03015013835628,1,18,603,-2,0.2,0.9050408,5,0.0949592,24.2557681861492,0.505801579739441,0.0636704453369191,258055.740022486,2214452819.95789,"Saltdal",0,"0"
3220,"Enebakk",2070391.30434779,3705417.39130434,5786359.68379447,8680,11249,13266,1.63502608695655,2.08094229249013,2569,2017,238.52434381887,329.399714757253,436.179683687206,1.18541513235211,0.590756464304465,1.47809267278114,1.00783884677929,728265.75375806,906760.33319849,770011.09369632,1310931.19879381,"Vekst","Vekst","Sterk økning","Moderat økning","pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","h) Proporsjonal vekst","i) Rask vekst i utbygd areal",1.38098992112684,1.32416533514196,0,32,827,7.9,11.7,0.902733135,3,0.097266865,65.6333304669361,12.0216699630235,1.14369249290567,77614.5050853368,232670016.663324,"Enebakk",0,"0"
4212,"Vegårshei",275752.173913034,657039.130434782,1142313.43873517,1838,2131,2680,0.381286956521748,0.485274308300388,293,549,150.028386242129,308.324322118621,426.236357737004,0.674598548692673,0.822022493780783,3.32840916145967,1.16329207865351,64955.9521948127,316331.004326935,201127.836203863,284146.472096525,"Vekst","Vekst","Sterk økning","Sterk økning","pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","h) Proporsjonal vekst","h) Proporsjonal vekst",2.05510656910632,1.38242858950653,0,42,653,7.9,-11.8,0.910016446,5,0.089983554,83.8155489947982,1.04597216364403,0.0449880500492057,83220.8597564258,356480627.12554,"Vegårshei",0,"0"
3405,"Lillehammer",6862871.73913043,7043458.69565217,7273296.64031621,24724,28425,32314,0.18058695652174,0.22983794466404,3701,3889,277.579345539979,247.7909831364,225.081903828564,0.636080855677279,0.459020045721181,-0.514676620188215,-0.342701532816669,969874.531469127,-789287.574947385,917850.880901597,-688012.936237556,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.8926852343944,0.908353891572658,0,34,818,6.4,3.7,0.944675292,3,0.055324708,63.7653261915722,6.71213959911286,1.73034272084362,133333.31791499,478285414.248947,"Lillehammer",0,"0"
3230,"Gjerdrum",1228226.08695651,1996434.78260869,2974154.94071147,4554,6989,9468,0.76820869565218,0.97772015810278,2435,2479,269.702698058083,285.653853571139,314.127053307084,1.96603833998665,1.09011393635126,0.261525663266271,0.339921988964709,677343.299764181,90865.3958879986,744653.158358671,233066.999744108,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",1.0591434777179,1.09967728206703,0,32,880,16.3,11.5,0.904961766,2,0.095038234,57.5309532395721,32.6721961774252,1.91128741435269,50924.4092860535,83225576.2179481,"Gjerdrum",0,"0"
3236,"Jevnaker",1422929.34782608,1988461.95652174,2708230.73122529,5995,6908,8358,0.56553260869566,0.71976877470355,913,1450,237.352685208687,287.849154099847,324.028563199963,0.646418377000657,0.682817079937181,0.880624951264219,0.423734862048408,239558.369317866,325974.239377794,443926.47074613,275842.303957419,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.21274867333715,1.12568878033794,0,32,793,8.5,0,0.933849751,3,0.066150249,72.7039120995968,6.68113951530725,1.06774179256568,91142.3685323028,225892168.871662,"Jevnaker",1,"1"
5607,"Vadsø",1526360.86956522,1675995.65217391,1866439.92094862,6130,5568,5573,0.14963478260869,0.19044426877471,-562,5,248.998510532662,301.004966266866,334.907575982168,-0.436131748072044,0.00320571407934622,0.865908619060418,0.381898227578947,-153855.3023901,303490.08499879,1588.28667199698,188855.982102713,"Nedgang","Stabil","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.20886251738193,1.11263139653731,1,56,641,-9.2,-11.3,0.939301581,5,0.0606984189999999,5.18038900039735,0.446260277740986,0.126338526118453,218081.478341924,1266165090.56963,"Vadsø",0,"0"
3436,"Nord-Fron",1738232.60869563,2650871.73913042,3812412.45059289,5953,5628,5033,0.91263913043479,1.16154071146247,-325,-595,291.99271101892,471.014879021041,757.483101647703,-0.254861742404533,-0.398268767373888,2.19725004362377,1.711304828159,-121408.11464525,1034047.24508004,-357175.427963422,1518716.13942589,"Stabil","Nedgang","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Nedgang_bpc_Sterk økning","f) Ekspansjon i utbygd areal","c) Nedgang-spredning",1.6131049209325,1.60819357388891,0,34,629,-4.1,-7.6,0.92325883,5,0.07674117,48.7444362667788,3.61949321837872,0.161216836645288,224750.900174545,1142785138.45713,"Nord-Fron",0,"0"
1573,"Smøla",942436.956521735,1175223.91304347,1471498.22134387,2432,2120,2162,0.232786956521735,0.2962743083004,-312,42,387.515195938213,554.350902378995,680.618973794574,-0.622137909644005,0.0700875160188907,1.64078275334003,0.73556622242601,-144787.707450749,377574.663972484,25852.4073798603,270421.90092054,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.43052687530577,1.22777643343539,1,15,445,-1,10.2,0.845321323,6,0.154678677,0.213477196001853,1.01939498245846,0.0281326537366784,1822095.84898765,272508151.465403,"Smøla",0,"0"
1535,"Vestnes",1807689.13043478,1916980.43478261,2056078.45849802,6530,6936,7079,0.10929130434783,0.13909802371541,406,143,276.828350755709,276.38126222356,290.447585605032,0.2745502744401,0.0729101926893794,-0.00734675010495289,0.177449521558648,112300.614637585,-3009.31028975456,40523.3624738894,98574.6612415202,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.998384961182882,1.05089463470969,1,15,644,-0.2,0,0.926313534,5,0.073686466,36.4385669279801,4.09370649864459,0.446919188218917,200316.947324841,405912300.311548,"Vestnes",0,"0"
1539,"Rauma",6747935.86956524,6747935.87056524,6747935.87156524,7415,7019,7290,0,0,-396,271,910.038552874611,961.381374920251,925.642780735973,-0.249162790397528,0.1353872382861,0.249785162752647,-0.135204188539928,-370355.262410336,370355.263410337,255630.681153286,-255630.680153285,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.05641829336071,0.962825788894399,1,15,627,1,-5,0.949284827,5,0.0507151729999999,25.110251102511,2.09573524306672,0.120215487869164,325759.741809537,1453035315.30865,"Rauma",1,"1"
5020,"Osen",387586.956521738,446047.826086956,520452.569169961,1194,904,867,0.058460869565218,0.074404743083005,-290,-37,324.61219139174,493.415736821854,600.291313921524,-1.25674046743005,-0.149140045575569,1.92150452300222,0.702682172058422,-115782.794761597,174243.664326815,-20155.2523551427,94559.9954381477,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.5200160373102,1.21660350313929,1,50,459,-10.5,-6.6,0.9057317,6,0.0942683,9.92828141640043,0.777089989350373,0.0108160276890309,377175.084779502,387213158.91137,"Osen",0,"0"
1822,"Leirfjord",191768.47826087,191768.47926087,191768.48026087,2242,2257,2550,0,0,15,293,85.5345576542685,84.9660962609083,75.203325592498,0.0303144720232629,0.43686886372738,-0.0303052614404442,-0.434968602711494,1278.74545477271,-1278.74445477271,23406.6591127086,-23406.6581127086,"Stabil","Vekst","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Vekst_bpc_Liten endring","d) Stillstand i utbygd areal","g) Arealeffektiv vekst",0.993354014927417,0.885098043831137,1,18,559,5.9,-13.4,0.894070257,6,0.105929743,24.1109769189479,3.53093129361245,0.0486446591519055,259078.237314747,464973124.580621,"Leirfjord",0,"0"
1834,"Lurøy",135821.739130433,220108.695652173,327383.003952567,2107,1869,1940,0.08428695652174,0.107274308300394,-238,71,64.4621448174813,117.768162467722,168.754125748746,-0.543344001084856,0.133247426322858,2.77713488339648,1.29301959912125,-20926.3172370478,105213.273758788,10074.4830135169,97199.825286877,"Nedgang","Stabil","Sterk økning","Sterk økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.82693521602752,1.43293503280225,1,18,362,-3.3,14.5,0.81619929,6,0.18380071,6.58373763727022,0.530765723000097,0.00747557356338165,1417442.31487787,265036031.599511,"Lurøy",0,"0"
4001,"Porsgrunn",12600772.8260869,16063522.8260869,20470659.1897233,32892,36624,40193,3.46275,4.4071363636364,3732,3569,383.095367447613,438.606455496038,509.309063511639,0.489714729851931,0.33265596129386,0.616980051656557,0.535185871270194,1532815.13818976,1929934.86181023,1690368.53674069,2716767.8268957,"Vekst","Stabil","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.14490148606669,1.16119828408736,1,40,855,4.7,1.4,0.95784084,3,0.04215916,60.7867765273312,3.89368971061093,6.12439710610932,220720.775865007,164678489.506275,"Porsgrunn",1,"1"
5059,"Orkland",6488080.43478261,7049797.82608695,7764710.86956522,17920,18502,19459,0.56171739130434,0.71491304347827,582,957,362.058059976708,381.028960441409,399.029285655235,0.14538479410926,0.180272487352551,0.232409645560749,0.164991060484021,216220.741689046,345496.649615294,373264.002021991,341649.041456279,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.05239739854409,1.04724135717394,1,50,728,6,12.8,0.947536052,4,0.052463948,47.4607648870159,4.73007544677328,0.228852111300271,476273.048315743,1908124987.65566,"Orkland",1,"1"
5006,"Steinkjer",4033702.17391303,5042836.95652173,6327190.31620553,23192,24004,23004,1.0091347826087,1.2843533596838,812,-1000,173.926447650614,210.083192656296,275.047396809491,0.156545548031284,-0.151857327310079,0.862200780271261,0.966929946679107,155530.247916311,853604.53469239,-240878.358688674,1525231.71837247,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.20788526123591,1.3092308496067,1,50,721,-1.1,-3.3,0.942829677,4,0.057170323,50.0004444167918,7.80040353044699,0.241318317971326,400093.381537151,2121886754.91138,"Steinkjer",0,"0"
5501,"Tromsø",22320802.1739131,23576536.9565217,25174744.8616601,59145,77544,85028,1.2557347826086,1.5982079051384,18399,7484,377.391194080871,304.040763392676,296.075938063463,1.23876197139694,0.329595893920653,-0.977556533486323,-0.0947615499705678,6214175.34436065,-4958440.56175205,2245047.25207536,-646839.346936962,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.805638202908157,0.973803429381188,1,55,803,10.9,15.1,0.953714546,3,0.0462854539999999,16.491143428217,0.640981459783583,0.300273393525858,1474559.1777862,2520355851.98505,"Tromsø",0,"0"
3905,"Tønsberg",23368832.6086955,28688419.5652173,35458802.9644269,42652,57794,66892,5.3195869565218,6.7703833992096,15142,9098,547.895353293996,496.390967318706,530.090339120177,1.39053744412152,0.523488345820433,-0.447724035947683,0.234859601252491,7880175.64187772,-2560588.68535593,4671519.61355478,2098863.78565483,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.905995943083582,1.06788876917624,1,39,879,16.6,10.8,0.949082157,2,0.050917843,45.117748420448,31.9147825178842,3.71521069395854,181611.479326814,329582607.347649,"Tønsberg",0,"0"
3446,"Gran",2680982.60869561,4150800,6021476.67984189,12877,13633,13973,1.46981739130439,1.87067667984189,756,340,208.199317286294,304.467101885132,430.93656908623,0.259657208330566,0.0880157536311987,1.7425869552085,1.24843536073671,191833.658725015,1277983.73257938,123864.393593979,1746812.28624791,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.46238280631084,1.41537974519432,0,34,801,0.1,-2,0.938384348,3,0.061615652,69.7746646401903,10.0812793233331,0.442741029538096,157478.313555545,757179020.858317,"Gran",0,"0"
3435,"Vågå",4203166.30434782,5269842.39130431,6627430.13833993,3818,3591,3063,1.06667608695649,1.35758774703562,-227,-528,1100.8816931241,1467.51389342921,2163.70556263138,-0.278230447185945,-0.566375325150426,1.31520252381823,1.39627436183745,-289097.603276859,1355773.69023335,-941926.165408506,2299513.91244413,"Stabil","Nedgang","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Nedgang_bpc_Sterk økning","f) Ekspansjon i utbygd areal","c) Nedgang-spredning",1.33303505962087,1.47440209753336,0,34,610,-5,-2.8,0.927301407,5,0.072698593,28.9438266453131,2.13385063045587,0.0578951721441515,288221.909590765,1332274678.39928,"Vågå",0,"0"
4637,"Hyllestad",586056.521739131,586056.522739131,586056.523739131,1554,1290,1294,0,0,-264,4,377.12774886688,454.307381968319,452.903032255897,-0.842747142453759,0.0110576745483648,0.849909740259225,-0.0110564458685625,-109117.880092857,109117.881092857,1814.41786929967,-1814.4168692997,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.20465116484622,0.996908811592854,1,46,481,-11.2,-24.9,0.900907154,6,0.099092846,40.9266007287871,2.14471629359708,0.0390421655387819,269953.269338394,260426264.178448,"Hyllestad",0,"0"
