"kommunenummer","KomNavn","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050"
5057,"Ørland",5.3721,5.3514,5.8518,6.2163,6.1857,6.795,6.8175,7.2621,6.3081,6.0516,6.0714,6.2451,6.4764,6.8445,7.1595,6.8193,7.1811,8.0919,7.6707,7.6842,7.7571,7.7004,7.8885,7.9933090909091,8.09491926877471,8.19652944664031,8.29813962450594,8.39974980237155,8.50135998023715,8.60297015810278,8.70458033596838,8.80619051383399,8.90780069169962,9.00941086956522,9.11102104743083,9.21263122529646,9.31424140316206,9.41585158102767,9.51746175889329,9.6190719367589,9.7206821146245,9.82229229249013,9.92390247035574,10.0255126482213,10.127122826087,10.2287330039526,10.3303431818182,10.4319533596838,10.5335635375494,10.635173715415,10.7367838932806
3407,"Gjøvik",6.606,6.7545,6.4836,6.3414,6.4728,6.5817,6.5979,6.5655,6.5754,6.6051,6.435,6.6375,7.0209,7.1307,7.3278,6.8103,6.7194,6.7194,6.7293,7.0002,7.173,7.2756,7.0866,7.12399802371542,7.15371669960475,7.18343537549407,7.21315405138339,7.24287272727272,7.27259140316205,7.30231007905138,7.33202875494071,7.36174743083004,7.39146610671937,7.4211847826087,7.45090345849802,7.48062213438735,7.51034081027668,7.54005948616601,7.56977816205533,7.59949683794467,7.62921551383399,7.65893418972332,7.68865286561265,7.71837154150198,7.7480902173913,7.77780889328063,7.80752756916996,7.83724624505929,7.86696492094862,7.89668359683795,7.92640227272727
4623,"Samnanger",0.8424,0.8514,0.8595,0.8604,0.8586,0.9072,0.8658,0.8793,0.9144,0.8811,0.8928,0.8973,0.8523,0.8541,0.8289,0.8505,0.7758,0.7119,0.7506,0.7614,0.8658,0.8694,0.8577,0.809018181818182,0.805825494071147,0.802632806324111,0.799440118577076,0.79624743083004,0.793054743083004,0.789862055335969,0.786669367588933,0.783476679841898,0.780283992094861,0.777091304347826,0.77389861660079,0.770705928853755,0.767513241106719,0.764320553359684,0.761127865612648,0.757935177865613,0.754742490118577,0.751549802371542,0.748357114624506,0.745164426877471,0.741971739130435,0.7387790513834,0.735586363636364,0.732393675889329,0.729200988142293,0.726008300395257,0.722815612648222
5601,"Alta",6.7446,6.8076,6.8661,6.7635,6.5466,6.7068,6.6879,6.5907,6.9381,7.1118,7.2972,7.4088,7.3854,7.7616,7.5897,7.6932,7.5888,7.6662,7.8768,7.8696,7.8354,7.767,7.6536,8.03240395256917,8.09612964426877,8.15985533596838,8.22358102766798,8.28730671936759,8.35103241106719,8.4147581027668,8.4784837944664,8.54220948616601,8.6059351778656,8.66966086956522,8.73338656126481,8.79711225296443,8.86083794466402,8.92456363636364,8.98828932806323,9.05201501976285,9.11574071146244,9.17946640316206,9.24319209486165,9.30691778656127,9.37064347826086,9.43436916996048,9.49809486166007,9.56182055335969,9.62554624505928,9.68927193675887,9.75299762845849
1804,"Bodø",5.0526,5.2443,5.22,5.2785,5.4207,5.2704,5.2299,5.4486,5.3433,5.0652,5.2848,4.9581,5.391,5.7645,5.8374,5.5944,5.5359,5.5782,5.787,5.7897,5.5134,5.7897,5.6898,5.7789533596838,5.8073175889328,5.83568181818181,5.86404604743083,5.89241027667984,5.92077450592885,5.94913873517786,5.97750296442687,6.00586719367589,6.0342314229249,6.06259565217391,6.09095988142292,6.11932411067193,6.14768833992095,6.17605256916996,6.20441679841897,6.23278102766798,6.26114525691699,6.28950948616601,6.31787371541502,6.34623794466403,6.37460217391304,6.40296640316205,6.43133063241107,6.45969486166008,6.48805909090909,6.5164233201581,6.54478754940711
3427,"Tynset",1.8153,2.0232,1.9926,2.0592,1.9233,2.0025,1.9917,1.9548,1.8126,1.7937,1.7451,1.8153,1.8855,2.106,2.0538,2.0214,2.1501,1.8351,1.8756,1.8,1.8621,1.8873,1.6767,1.85827233201581,1.85340770750988,1.84854308300395,1.84367845849802,1.83881383399209,1.83394920948616,1.82908458498024,1.82421996047431,1.81935533596838,1.81449071146245,1.80962608695652,1.80476146245059,1.79989683794466,1.79503221343874,1.79016758893281,1.78530296442688,1.78043833992095,1.77557371541502,1.77070909090909,1.76584446640316,1.76097984189723,1.7561152173913,1.75125059288537,1.74638596837945,1.74152134387352,1.73665671936759,1.73179209486166,1.72692747035573
3318,"Krødsherad",0.738,0.7344,0.846,0.8991,0.8379,0.8127,0.7542,0.8208,0.8874,0.9297,0.9747,0.954,0.9117,0.9711,1.0017,0.8766,0.8739,0.8136,0.8676,0.9162,0.8883,0.9486,0.9945,0.962117786561265,0.968914920948617,0.975712055335969,0.98250918972332,0.989306324110672,0.996103458498024,1.00290059288538,1.00969772727273,1.01649486166008,1.02329199604743,1.03008913043478,1.03688626482213,1.04368339920949,1.05048053359684,1.05727766798419,1.06407480237154,1.07087193675889,1.07766907114625,1.0844662055336,1.09126333992095,1.0980604743083,1.10485760869565,1.111654743083,1.11845187747036,1.12524901185771,1.13204614624506,1.13884328063241,1.14564041501976
1577,"Volda",2.2887,2.3886,2.5326,2.4363,2.3787,2.43,2.2923,2.3922,2.3031,2.394,2.3688,2.5065,2.3013,2.4561,2.4084,2.2275,2.3625,2.5416,2.4147,2.5056,2.4201,2.3652,2.3175,2.39995494071146,2.4005587944664,2.40116264822134,2.40176650197628,2.40237035573123,2.40297420948617,2.40357806324111,2.40418191699605,2.40478577075099,2.40538962450593,2.40599347826087,2.40659733201581,2.40720118577075,2.40780503952569,2.40840889328063,2.40901274703557,2.40961660079051,2.41022045454545,2.41082430830039,2.41142816205534,2.41203201581028,2.41263586956522,2.41323972332016,2.4138435770751,2.41444743083004,2.41505128458498,2.41565513833992,2.41625899209486
3212,"Nesodden",3.1518,3.231,3.3102,3.5694,3.6594,3.5433,3.7503,3.5244,3.6225,3.8205,3.6171,3.6306,3.924,4.0698,4.1337,4.1958,4.2201,4.455,4.563,4.4559,4.5693,4.7403,4.6368,4.74861343873516,4.81681600790512,4.88501857707506,4.95322114624503,5.02142371541499,5.08962628458496,5.15782885375492,5.22603142292488,5.29423399209485,5.36243656126479,5.43063913043475,5.49884169960472,5.56704426877468,5.63524683794465,5.70344940711461,5.77165197628457,5.83985454545451,5.90805711462448,5.97625968379444,6.04446225296441,6.11266482213437,6.18086739130433,6.24906996047427,6.31727252964424,6.3854750988142,6.45367766798417,6.52188023715413,6.59008280632409
5524,"Målselv",7.5618,7.9578,8.1027,7.5213,7.1505,7.8057,7.8255,7.5438,7.0506,7.8867,8.0523,7.9839,7.4376,7.9128,8.0361,7.8768,7.704,8.1,7.9812,8.3286,8.361,8.1639,7.4979,8.06635849802372,8.08695177865613,8.10754505928854,8.12813833992095,8.14873162055336,8.16932490118577,8.18991818181819,8.21051146245059,8.23110474308301,8.25169802371542,8.27229130434783,8.29288458498024,8.31347786561265,8.33407114624506,8.35466442687747,8.37525770750989,8.39585098814229,8.41644426877471,8.43703754940711,8.45763083003953,8.47822411067194,8.49881739130435,8.51941067193676,8.54000395256917,8.56059723320158,8.58119051383399,8.60178379446641,8.62237707509881
3334,"Flesberg",0.9441,0.9378,0.9846,1.0269,1.0836,1.0683,1.0872,1.0854,1.0701,1.1115,1.1673,1.1196,1.1277,1.1385,1.2195,1.2609,1.3338,1.4067,1.4202,1.3446,1.3068,1.3671,1.4229,1.43376403162056,1.45529110671937,1.47681818181819,1.498345256917,1.51987233201581,1.54139940711462,1.56292648221344,1.58445355731225,1.60598063241107,1.62750770750988,1.64903478260869,1.67056185770751,1.69208893280632,1.71361600790514,1.73514308300395,1.75667015810277,1.77819723320158,1.7997243083004,1.82125138339921,1.84277845849802,1.86430553359684,1.88583260869565,1.90735968379447,1.92888675889328,1.9504138339921,1.97194090909091,1.99346798418972,2.01499505928854
3224,"Rælingen",2.5596,2.5137,2.5074,2.5614,2.5362,2.6325,2.655,2.5812,2.5911,2.7531,2.6982,2.9043,2.9727,2.9871,3.0555,3.069,3.0537,3.2931,3.2067,3.2211,3.4065,3.5811,3.4272,3.47594940711462,3.52370098814229,3.57145256916996,3.61920415019763,3.66695573122529,3.71470731225296,3.76245889328064,3.8102104743083,3.85796205533596,3.90571363636364,3.95346521739131,4.00121679841897,4.04896837944663,4.09671996047431,4.14447154150198,4.19222312252964,4.23997470355732,4.28772628458498,4.33547786561265,4.38322944664031,4.43098102766799,4.47873260869565,4.52648418972332,4.57423577075098,4.62198735177866,4.66973893280632,4.71749051383399,4.76524209486166
3101,"Halden",9.6444,9.3249,9.693,9.8001,10.5615,10.701,11.0106,10.7289,11.2581,11.5866,11.6406,11.3967,11.6352,12.0249,12.3021,12.6558,12.5514,13.1742,13.1607,12.8286,12.942,12.8079,12.6594,13.6312719367589,13.8031221343874,13.9749723320158,14.1468225296443,14.3186727272728,14.4905229249012,14.6623731225297,14.8342233201581,15.0060735177866,15.177923715415,15.3497739130435,15.521624110672,15.6934743083004,15.8653245059289,16.0371747035573,16.2090249011858,16.3808750988142,16.5527252964427,16.7245754940712,16.8964256916996,17.0682758893281,17.2401260869566,17.411976284585,17.5838264822135,17.7556766798419,17.9275268774704,18.0993770750988,18.2712272727273
1144,"Kvitsøy",0.2853,0.2871,0.2772,0.2763,0.2889,0.2799,0.2844,0.279,0.3006,0.2934,0.2898,0.2925,0.2754,0.3051,0.3042,0.2997,0.3123,0.3258,0.3249,0.3222,0.2907,0.3114,0.3078,0.31699209486166,0.318720059288538,0.320448023715415,0.322175988142293,0.32390395256917,0.325631916996048,0.327359881422925,0.329087845849802,0.33081581027668,0.332543774703557,0.334271739130435,0.335999703557313,0.33772766798419,0.339455632411067,0.341183596837945,0.342911561264822,0.3446395256917,0.346367490118577,0.348095454545455,0.349823418972332,0.35155138339921,0.353279347826087,0.355007312252965,0.356735276679842,0.358463241106719,0.360191205533597,0.361919169960475,0.363647134387352
4036,"Vinje",2.5182,2.5821,2.4615,2.574,2.4921,2.7387,2.7063,3.0132,3.0402,2.943,2.9619,2.8332,2.7855,3.1194,3.0141,2.9628,2.9682,2.9529,2.9862,2.907,3.0825,3.0573,3.0609,3.15473122529644,3.17936027667984,3.20398932806325,3.22861837944664,3.25324743083004,3.27787648221344,3.30250553359684,3.32713458498024,3.35176363636364,3.37639268774704,3.40102173913044,3.42565079051384,3.45027984189723,3.47490889328063,3.49953794466404,3.52416699604743,3.54879604743083,3.57342509881423,3.59805415019763,3.62268320158103,3.64731225296443,3.67194130434783,3.69657035573123,3.72119940711463,3.74582845849802,3.77045750988143,3.79508656126483,3.81971561264822
5610,"Kárásjohka - Karasjok",1.6938,2.025,1.9044,2.0592,1.8828,2.133,1.8126,2.0907,2.2815,2.1114,2.4012,2.3994,1.6056,2.2563,2.1618,2.1879,2.394,1.8846,2.2698,2.1411,1.5444,2.322,1.9134,2.14065533596838,2.14702915019763,2.15340296442688,2.15977677865613,2.16615059288538,2.17252440711463,2.17889822134388,2.18527203557312,2.19164584980237,2.19801966403162,2.20439347826087,2.21076729249012,2.21714110671937,2.22351492094862,2.22988873517787,2.23626254940712,2.24263636363637,2.24901017786561,2.25538399209486,2.26175780632411,2.26813162055336,2.27450543478261,2.28087924901186,2.28725306324111,2.29362687747036,2.30000069169961,2.30637450592885,2.3127483201581
1835,"Træna",0.0585,0.0738,0.0729,0.0738,0.0702,0.0648,0.0684,0.0666,0.0639,0.0756,0.0828,0.0702,0.0792,0.0882,0.0819,0.0756,0.081,0.0954,0.0738,0.072,0.0999,0.0657,0.072,0.0831094861660079,0.0837809288537549,0.0844523715415019,0.0851238142292491,0.0857952569169961,0.0864666996047431,0.0871381422924901,0.0878095849802371,0.0884810276679841,0.0891524703557311,0.0898239130434783,0.0904953557312253,0.0911667984189723,0.0918382411067193,0.0925096837944663,0.0931811264822133,0.0938525691699605,0.0945240118577075,0.0951954545454545,0.0958668972332015,0.0965383399209485,0.0972097826086955,0.0978812252964427,0.0985526679841897,0.0992241106719367,0.0998955533596838,0.100566996047431,0.101238438735178
1127,"Randaberg",2.835,2.8737,2.9205,2.9628,2.9772,3.0141,3.1194,3.0645,3.2103,3.2481,3.3174,3.3264,3.2445,3.3048,3.3777,3.474,3.6351,3.5424,3.5586,3.5091,3.4479,3.5019,3.5451,3.67882292490119,3.71361432806325,3.74840573122531,3.78319713438735,3.81798853754941,3.85277994071147,3.88757134387352,3.92236274703558,3.95715415019763,3.99194555335969,4.02673695652175,4.0615283596838,4.09631976284586,4.13111116600792,4.16590256916996,4.20069397233202,4.23548537549407,4.27027677865613,4.30506818181819,4.33985958498024,4.3746509881423,4.40944239130436,4.44423379446641,4.47902519762847,4.51381660079052,4.54860800395258,4.58339940711464,4.61819081027668
4625,"Austevoll",2.2347,2.2581,2.3337,2.3589,2.394,2.4057,2.385,2.4336,2.4957,2.4318,2.5281,2.4903,2.6118,2.7261,2.7468,2.8098,2.8296,2.7693,2.7027,2.6793,2.718,2.7927,2.9043,2.90169249011857,2.9295871541502,2.95748181818181,2.98537648221344,3.01327114624506,3.04116581027668,3.0690604743083,3.09695513833992,3.12484980237154,3.15274446640316,3.18063913043478,3.2085337944664,3.23642845849802,3.26432312252964,3.29221778656126,3.32011245059289,3.3480071146245,3.37590177865613,3.40379644268775,3.43169110671936,3.45958577075099,3.4874804347826,3.51537509881423,3.54326976284585,3.57116442687747,3.59905909090909,3.62695375494071,3.65484841897233
3201,"Bærum",19.6074,21.2157,20.7243,21.3678,20.142,19.8495,19.8648,19.5246,20.8512,21.6558,21.9744,21.7899,21.4011,21.2067,21.6513,22.266,22.986,23.4756,22.6233,21.7449,22.5333,23.1003,22.0086,23.014856916996,23.144484486166,23.274112055336,23.4037396245059,23.5333671936759,23.6629947628458,23.7926223320158,23.9222499011857,24.0518774703557,24.1815050395256,24.3111326086956,24.4407601778656,24.5703877470355,24.7000153162055,24.8296428853755,24.9592704545454,25.0888980237154,25.2185255928854,25.3481531620553,25.4777807312252,25.6074083003952,25.7370358695652,25.8666634387351,25.9962910079051,26.1259185770751,26.255546146245,26.385173715415,26.514801284585
3439,"Ringebu",1.8198,1.7289,1.6848,1.7604,1.7667,1.8936,1.9053,1.9476,1.8468,1.8792,1.8513,1.9251,1.8216,1.9305,1.89,1.8108,1.8117,1.8396,1.8882,1.8288,1.9737,1.9395,1.9449,1.93125059288538,1.9375185770751,1.94378656126482,1.95005454545455,1.95632252964427,1.96259051383399,1.96885849802372,1.97512648221344,1.98139446640316,1.98766245059289,1.99393043478261,2.00019841897233,2.00646640316206,2.01273438735178,2.0190023715415,2.02527035573123,2.03153833992095,2.03780632411067,2.0440743083004,2.05034229249012,2.05661027667984,2.06287826086957,2.06914624505929,2.07541422924901,2.08168221343874,2.08795019762846,2.09421818181818,2.10048616600791
1114,"Bjerkreim",1.0197,1.0782,1.1826,1.1574,1.0539,1.1115,1.1331,1.1394,1.1367,1.1745,1.2258,1.2276,1.1952,1.2357,1.197,1.2717,1.3464,1.449,1.5696,1.5984,1.5057,1.5435,1.647,1.57183043478261,1.59702065217392,1.62221086956522,1.64740108695653,1.67259130434783,1.69778152173914,1.72297173913044,1.74816195652174,1.77335217391305,1.79854239130435,1.82373260869566,1.84892282608696,1.87411304347826,1.89930326086957,1.92449347826087,1.94968369565218,1.97487391304349,2.00006413043478,2.02525434782609,2.0504445652174,2.0756347826087,2.10082500000001,2.12601521739131,2.15120543478261,2.17639565217392,2.20158586956522,2.22677608695653,2.25196630434783
5034,"Meråker",0.6723,0.7164,0.7722,0.7101,0.8037,0.7362,0.6948,0.6012,0.7002,0.639,0.5643,0.5706,0.6705,0.6291,0.6102,0.6102,0.6417,0.7092,0.7074,0.7497,0.6354,0.6084,0.5535,0.611533992094861,0.607037549407114,0.602541106719367,0.59804466403162,0.593548221343873,0.589051778656126,0.584555335968379,0.580058893280632,0.575562450592885,0.571066007905138,0.566569565217391,0.562073122529644,0.557576679841897,0.55308023715415,0.548583794466403,0.544087351778656,0.539590909090909,0.535094466403162,0.530598023715415,0.526101581027668,0.521605138339921,0.517108695652174,0.512612252964427,0.50811581027668,0.503619367588933,0.499122924901186,0.494626482213439,0.490130039525692
4026,"Tinn",1.377,1.035,1.2159,1.5066,0.9801,1.5642,1.4283,1.6524,1.5696,1.2852,1.593,1.3671,1.5759,1.5408,1.3185,1.4526,1.6416,1.4103,1.6848,1.593,1.4445,1.485,1.7379,1.63541739130435,1.65047282608695,1.66552826086956,1.68058369565217,1.69563913043478,1.71069456521739,1.72575,1.7408054347826,1.75586086956522,1.77091630434783,1.78597173913043,1.80102717391304,1.81608260869565,1.83113804347826,1.84619347826087,1.86124891304347,1.87630434782608,1.89135978260869,1.9064152173913,1.92147065217391,1.93652608695652,1.95158152173913,1.96663695652174,1.98169239130435,1.99674782608695,2.01180326086956,2.02685869565217,2.04191413043478
5530,"Senja",3.4578,3.5163,3.7944,3.6774,3.7395,3.9159,3.9672,4.0176,3.7773,3.8835,3.9672,4.2516,4.0608,4.1877,4.1517,4.1382,3.9258,3.9294,3.9204,4.2516,4.3749,4.2444,3.9645,4.27125770750988,4.29706867588933,4.32287964426877,4.34869061264822,4.37450158102767,4.40031254940711,4.42612351778656,4.45193448616601,4.47774545454546,4.5035564229249,4.52936739130435,4.5551783596838,4.58098932806324,4.60680029644269,4.63261126482214,4.65842223320158,4.68423320158103,4.71004416996047,4.73585513833992,4.76166610671937,4.78747707509881,4.81328804347826,4.83909901185771,4.86490998023716,4.8907209486166,4.91653191699605,4.9423428853755,4.96815385375494
1841,"Fauske - Fuossko",3.2679,3.7251,3.5298,3.4173,3.1635,3.2922,3.1428,3.4362,2.9745,3.7215,3.6099,3.9798,3.1608,3.4479,3.3858,3.1581,3.0483,3.4983,3.5667,3.8142,3.6387,3.3444,3.1473,3.43233675889328,3.43404960474308,3.43576245059289,3.43747529644269,3.43918814229249,3.44090098814229,3.4426138339921,3.4443266798419,3.4460395256917,3.4477523715415,3.4494652173913,3.45117806324111,3.45289090909091,3.45460375494071,3.45631660079051,3.45802944664032,3.45974229249012,3.46145513833992,3.46316798418972,3.46488083003953,3.46659367588933,3.46830652173913,3.47001936758893,3.47173221343874,3.47344505928854,3.47515790513834,3.47687075098814,3.47858359683794
1867,"Bø",0.1386,0.1458,0.1287,0.1791,0.1431,0.1656,0.1503,0.1773,0.1647,0.1647,0.1692,0.1593,0.1944,0.198,0.1917,0.1872,0.2088,0.2457,0.1926,0.1467,0.1953,0.2016,0.1944,0.209497233201582,0.212307509881423,0.215117786561265,0.217928063241107,0.220738339920949,0.223548616600791,0.226358893280632,0.229169169960475,0.231979446640317,0.234789723320159,0.2376,0.240410276679842,0.243220553359684,0.246030830039526,0.248841106719367,0.25165138339921,0.254461660079052,0.257271936758894,0.260082213438736,0.262892490118577,0.265702766798419,0.268513043478261,0.271323320158103,0.274133596837945,0.276943873517787,0.279754150197629,0.282564426877471,0.285374703557313
4215,"Lillesand",5.9139,6.0507,6.174,6.3549,6.4143,6.3333,6.4746,6.6276,7.1091,7.7553,7.7715,7.7229,7.9353,8.1963,8.1738,8.1585,8.2719,8.2665,8.4546,8.5581,8.5212,8.1972,8.3151,9.03097351778654,9.16126986166007,9.29156620553355,9.42186254940709,9.55215889328062,9.6824552371541,9.81275158102764,9.94304792490117,10.0733442687747,10.2036406126482,10.3339369565217,10.4642333003952,10.5945296442687,10.7248259881423,10.8551223320158,10.9854186758893,11.1157150197628,11.2460113636364,11.3763077075098,11.5066040513834,11.6369003952569,11.7671967391304,11.8974930830039,12.0277894268775,12.1580857707509,12.2883821146245,12.418678458498,12.5489748023715
1520,"Ørsta",2.5866,2.6676,2.8017,2.8062,2.646,2.6685,2.4273,2.7126,2.6865,2.9304,2.7513,2.853,2.5443,2.6163,2.574,2.4291,2.6568,2.7288,2.6217,2.6865,2.6397,2.7351,2.6235,2.6419837944664,2.63970889328063,2.63743399209486,2.63515909090909,2.63288418972332,2.63060928853755,2.62833438735178,2.62605948616601,2.62378458498024,2.62150968379447,2.6192347826087,2.61695988142292,2.61468498023715,2.61241007905138,2.61013517786561,2.60786027667984,2.60558537549407,2.6033104743083,2.60103557312253,2.59876067193676,2.59648577075099,2.59421086956522,2.59193596837945,2.58966106719368,2.5873861660079,2.58511126482213,2.58283636363636,2.58056146245059
1851,"Lødingen",0.8199,0.8604,0.8865,0.8181,0.7695,0.8145,0.8307,0.8226,0.8181,0.9144,0.846,0.8766,0.8415,0.9261,0.9144,0.8514,0.8478,0.8766,0.8955,0.972,0.936,0.9036,0.8631,0.916993280632412,0.921288735177867,0.92558418972332,0.929879644268775,0.934175098814231,0.938470553359684,0.942766007905139,0.947061462450594,0.951356916996048,0.955652371541503,0.959947826086957,0.964243280632412,0.968538735177867,0.97283418972332,0.977129644268775,0.981425098814231,0.985720553359684,0.990016007905139,0.994311462450594,0.998606916996048,1.0029023715415,1.00719782608696,1.01149328063241,1.01578873517787,1.02008418972332,1.02437964426878,1.02867509881423,1.03297055335968
